gene,loeuf,exp_lof,n_metabolites,is_hit,is_recurrent,mean_expr
BAIAP3,1.361,149.65,0,FALSE,FALSE,1.3027211852619545
BAK1,1.1273,24.731,0,FALSE,FALSE,1.315635601256397
BAMBI,1.257,24.057,0,FALSE,FALSE,1.8234096624924117
BANF1,NA,NA,0,FALSE,FALSE,5.087289483450033
BANK1,1.1917,94.54,0,FALSE,FALSE,1.529125482269259
BANP,0.26717,68.149,0,FALSE,FALSE,5.187725435969605
BAP1,0.31463,77.238,0,FALSE,FALSE,2.6881931238746035
BARD1,1.1523,76.975,0,FALSE,FALSE,5.715557714920933
BARX2,0.71459,25.48,0,FALSE,FALSE,0.5539692748851105
BASP1,2.1716,2.1845,1,TRUE,FALSE,8.95147353174446
BASP1-AS1,NA,NA,0,FALSE,FALSE,7.244468126154281
BATF,0.76504,13.742,0,FALSE,FALSE,0.5895996691123346
BATF3,0.89721,16.088,0,FALSE,FALSE,1.629180113632482
BAX,1.1291,26.783,0,FALSE,FALSE,3.373885580968601
BAZ1A,0.34177,185.18,0,FALSE,FALSE,5.798998408009229
BAZ1A-AS1,NA,NA,0,FALSE,FALSE,1.071532092057111
BAZ1B,0.20418,153.85,0,FALSE,FALSE,6.2437481224035825
BAZ2A,0.22639,199.95,0,FALSE,FALSE,4.8058384829940435
BAZ2B,0.44034,246,0,FALSE,FALSE,8.820787653689907
BAZ2B-AS1,NA,NA,0,FALSE,FALSE,1.824437448573448
BBC3,0.5762,18.245,0,FALSE,FALSE,1.9503559945039197
BBIP1,1.3302,8.9028,0,FALSE,FALSE,5.214483971950254
BBLN,1.5547,7.6174,0,FALSE,FALSE,4.967506478363238
BBOF1,1.1271,67.964,0,FALSE,FALSE,4.353812199507865
BBOX1,1.1146,41.634,0,FALSE,FALSE,2.459732616085129
BBOX1-AS1,NA,NA,0,FALSE,FALSE,2.1596977665897623
BBS1,1.0072,73.856,0,FALSE,FALSE,4.357078843230696
BBS10,1.6314,12.669,0,FALSE,FALSE,2.6377522099954143
BBS12,1.8622,5.6455,0,FALSE,FALSE,2.1784426077032317
BBS2,0.92315,82.975,0,FALSE,FALSE,5.672606040388747
BBS4,1.0115,71.353,0,FALSE,FALSE,4.895128053193963
BBS5,1.0148,50.195,0,FALSE,FALSE,4.551375573016246
BBS7,0.70088,90.297,0,FALSE,FALSE,5.1459299663744344
BBS9,0.90204,117.68,0,FALSE,FALSE,8.605656710589468
BBX,0.40598,100.23,0,FALSE,FALSE,7.186478322504624
BCAM,1.0429,72.388,0,FALSE,FALSE,1.2176465175198123
BCAN,0.69693,92.408,0,FALSE,FALSE,5.0037936628056094
BCAN-AS2,NA,NA,0,FALSE,FALSE,1.4410892884664415
BCAP29,1.4246,31.774,0,FALSE,FALSE,5.9139678599143775
BCAP31,NA,NA,0,FALSE,FALSE,3.767771516962808
BCAR1,0.60204,67.588,0,FALSE,FALSE,3.489846227157484
BCAR3,0.60799,80.06,0,FALSE,FALSE,4.967095614934795
BCAR3-AS1,NA,NA,0,FALSE,FALSE,1.5444874958690893
BCAS1,0.89866,65.449,2,TRUE,FALSE,6.4479159753162305
BCAS2,1.2838,35.26,0,FALSE,FALSE,3.984120272206817
BCAS3,0.57376,116.13,0,FALSE,FALSE,8.168935903017225
BCAS3-AS1,NA,NA,0,FALSE,FALSE,2.739880469794931
BCAS4,0.99759,15.743,0,FALSE,FALSE,2.9444452561818
BCAT1,1.1643,52.436,0,FALSE,FALSE,5.743018518516122
BCAT2,1.0694,52.899,0,FALSE,FALSE,3.574365554415686
BCCIP,0.99499,32.75,0,FALSE,FALSE,4.589211136464502
BCDIN3D,1.0895,21.199,0,FALSE,FALSE,2.334587423304249
BCDIN3D-AS1,NA,NA,0,FALSE,FALSE,1.6349285181342796
BCHE,1.1904,51.288,0,FALSE,FALSE,5.481173588195662
BCKDHA,1.0612,52.249,0,FALSE,FALSE,2.8287617686397457
BCKDHB,1.0979,48.455,0,FALSE,FALSE,6.776687659500888
BCKDK,0.87359,43.944,0,FALSE,FALSE,2.158257639904348
BCL10,0.54621,19.247,0,FALSE,FALSE,3.168023920334742
BCL10-AS1,NA,NA,0,FALSE,FALSE,5.128848861491963
BCL11A,0.11259,55.918,0,FALSE,FALSE,8.101204062365651
BCL11B,0.28955,49.852,1,TRUE,FALSE,7.531322759067871
BCL2,0.33296,14.248,0,FALSE,FALSE,7.272008118468922
BCL2L1,0.25352,18.712,0,FALSE,FALSE,5.005514263588006
BCL2L1-AS1,NA,NA,0,FALSE,FALSE,3.018130869154623
BCL2L10,1.9649,11.139,0,FALSE,FALSE,0.30727941624233324
BCL2L11,1.119,20.641,0,FALSE,FALSE,3.4793880083264717
BCL2L12,1.4504,25.671,0,FALSE,FALSE,1.1298781066352797
BCL2L13,0.80175,25.779,0,FALSE,FALSE,5.2692665715626
BCL2L14,1.0533,35.349,0,FALSE,FALSE,6.672326146568988
BCL2L15,1.2605,18.324,0,FALSE,FALSE,1.562645615930083
BCL2L2,0.80881,14.642,0,FALSE,FALSE,3.237604025865366
BCL3,0.64688,35.705,0,FALSE,FALSE,0.44027227862204116
BCL6,0.22115,59.454,0,FALSE,FALSE,4.1748515492770855
BCL7A,0.64148,28.384,0,FALSE,FALSE,5.358861311480942
BCL7B,0.68818,26.458,0,FALSE,FALSE,2.649827159845888
BCL7C,0.55002,26.244,0,FALSE,FALSE,5.007120459054189
BCL9,0.39443,88.524,0,FALSE,FALSE,6.068274520469455
BCL9L,0.28043,99.418,0,FALSE,FALSE,3.438814410111648
BCLAF1,0.17046,99.509,0,FALSE,FALSE,6.744344707559665
BCLAF3,0.65973,51.161,0,FALSE,FALSE,6.400439414378456
BCO1,1.2036,56.281,0,FALSE,FALSE,1.5795916696883696
BCO2,1.0637,65.769,0,FALSE,FALSE,2.9170611500444736
BCOR,0.19573,86.659,0,FALSE,FALSE,4.698482610108956
BCORL1,0.15007,87.611,0,FALSE,FALSE,3.369912355632941
BCORP1,NA,NA,0,FALSE,FALSE,1.9578677428079128
BCR,0.52091,138.56,0,FALSE,FALSE,5.54443949388116
BCS1L,1.0103,49.303,0,FALSE,FALSE,2.9716813720991517
BDH1,1.2284,33.124,0,FALSE,FALSE,4.049684990598635
BDH2,1.0177,33.166,0,FALSE,FALSE,2.59217625299105
BDKRB2,2.9336,4.0368,0,FALSE,FALSE,0.20535896003839457
BDNF,0.24389,19.451,0,FALSE,FALSE,1.5496054138115052
BDNF-AS,NA,NA,0,FALSE,FALSE,4.258834327133913
BDP1,0.72007,266.64,0,FALSE,FALSE,7.670044682736898
BEAN1,1.4409,17.696,0,FALSE,FALSE,2.9584361631782348
BEAN1-AS1,NA,NA,0,FALSE,FALSE,0.5593499531043558
BECN1,0.38434,60.096,0,FALSE,FALSE,3.573314746269573
BEGAIN,0.77962,35.76,0,FALSE,FALSE,3.055874359464975
BEND2,0.63688,43.774,0,FALSE,FALSE,0.2960988102098815
BEND3,0.34401,60.081,0,FALSE,FALSE,4.445504638680293
BEND4,0.6806,54.708,0,FALSE,FALSE,3.788826691728854
BEND5,0.71527,43.92,0,FALSE,FALSE,3.217227335633089
BEND6,1.0612,31.806,0,FALSE,FALSE,4.3073083409870785
BEND7,0.75434,50.891,0,FALSE,FALSE,5.017714757464755
BEST1,1.14,63.311,0,FALSE,FALSE,2.057566915208316
BEST2,0.96927,49.048,0,FALSE,FALSE,0.25616301889340964
BEST3,1.3446,47.066,0,FALSE,FALSE,2.32730141251871
BEST4,1.0101,47.064,0,FALSE,FALSE,0.8097471197334672
BET1,1.1267,13.939,0,FALSE,FALSE,4.222080823606426
BET1-AS1,NA,NA,0,FALSE,FALSE,2.272926890489047
BET1L,1.6395,12.607,0,FALSE,FALSE,2.2357174394643122
BEX1,NA,NA,1,TRUE,FALSE,6.5030507291070485
BEX2,1.5271,4.1227,0,FALSE,FALSE,5.970354043305558
BEX3,0.77983,6.0832,1,TRUE,FALSE,6.9771814682046305
BEX4,NA,NA,0,FALSE,FALSE,5.252369645249989
BEX5,4.4675,1.4092,0,FALSE,FALSE,4.442711164928215
BFAR,1.2054,54.352,0,FALSE,FALSE,4.279021267259715
BFSP1,1.1359,43.851,0,FALSE,FALSE,1.0443095205258337
BFSP2,1.1096,44.888,0,FALSE,FALSE,1.0390697911766447
BFSP2-AS1,NA,NA,0,FALSE,FALSE,0.8029234889652687
BGLAP,1.6844,13.712,0,FALSE,FALSE,0.9560688760258746
BHLHA15,1.2613,10.424,0,FALSE,FALSE,0.2671189838051016
BHLHA9,NA,NA,0,FALSE,FALSE,0.32407128337135754
BHLHE22,0.81833,17.639,0,FALSE,FALSE,5.62865444880952
BHLHE22-AS1,NA,NA,0,FALSE,FALSE,0.8320069924620624
BHLHE40,0.21719,35.7,0,FALSE,FALSE,2.3893675893257753
BHLHE40-AS1,NA,NA,0,FALSE,FALSE,1.8879927811328803
BHLHE41,0.91302,23.972,0,FALSE,FALSE,3.835588841115583
BHMT,1.0066,49.484,0,FALSE,FALSE,0.4941423235744331
BHMT2,0.98494,38.976,0,FALSE,FALSE,0.44275397538381817
BICC1,0.49954,111,0,FALSE,FALSE,6.202779364398487
BICD1,0.5017,92.495,0,FALSE,FALSE,8.684974393211306
BICD1-AS1,NA,NA,0,FALSE,FALSE,0.5046111757741968
BICD2,0.47887,72.913,0,FALSE,FALSE,4.147215960327702
BICDL1,0.37845,76.791,0,FALSE,FALSE,5.658985554114896
BICDL2,1.3535,56.593,0,FALSE,FALSE,0.39966354338615495
BICRA,0.43192,96.864,0,FALSE,FALSE,2.337374337846748
BICRA-AS1,NA,NA,0,FALSE,FALSE,2.6800864383811365
BICRAL,0.15726,91.79,0,FALSE,FALSE,6.384045385508919
BID,1.5987,17.438,0,FALSE,FALSE,4.947684251945252
BIK,1.8142,12.064,0,FALSE,FALSE,0.6990404027653975
BIN1,0.81248,82.006,0,FALSE,FALSE,4.302738274461402
BIN2,0.81682,67.884,0,FALSE,FALSE,2.9228402008527214
BIN3,1.3937,38.171,0,FALSE,FALSE,3.9457894390738684
BIRC2,0.43849,60.872,0,FALSE,FALSE,5.521505983017448
BIRC3,0.61199,58.95,0,FALSE,FALSE,0.47847364972899975
BIRC5,0.91276,15.814,0,FALSE,FALSE,2.621470434467621
BIRC6,0.23032,503.28,0,FALSE,FALSE,8.488790928954087
BIRC6-AS1,NA,NA,0,FALSE,FALSE,0.9693094352356756
BIRC6-AS2,NA,NA,0,FALSE,FALSE,4.726190335143007
BISPR,NA,NA,0,FALSE,FALSE,0.731406667181331
BIVM,0.68166,61.376,0,FALSE,FALSE,5.957751981638369
BLACAT1,NA,NA,0,FALSE,FALSE,2.1510450392120206
BLCAP,0.8338,5.6895,0,FALSE,FALSE,5.434800202208725
BLID,NA,NA,0,FALSE,FALSE,1.5252653115672852
BLK,1.2743,61.84,0,FALSE,FALSE,0.3232498832989683
BLM,0.83238,135.35,0,FALSE,FALSE,3.8738301656014533
BLMH,0.69821,61.561,0,FALSE,FALSE,4.628759593589033
BLNK,0.53782,73.52,0,FALSE,FALSE,3.369185498370669
BLOC1S1,0.96019,18.962,0,FALSE,FALSE,4.464057810373611
BLOC1S2,0.99066,19.626,0,FALSE,FALSE,3.8150642058775928
BLOC1S3,1.4525,9.0522,0,FALSE,FALSE,0.9871922696392407
BLOC1S4,NA,NA,0,FALSE,FALSE,3.202448896415311
BLOC1S5,1.5308,24.323,0,FALSE,FALSE,4.192584753496689
BLOC1S6,1.367,24.69,0,FALSE,FALSE,5.147963791198703
BLTP1,NA,NA,0,FALSE,FALSE,8.204182149287037
BLTP2,NA,NA,0,FALSE,FALSE,4.697167009918993
BLTP3A,NA,NA,0,FALSE,FALSE,5.080380988465635
BLTP3B,NA,NA,0,FALSE,FALSE,6.173298543157286
BLVRA,0.9567,32.837,0,FALSE,FALSE,3.9273784285187063
BLVRB,1.6575,21.065,0,FALSE,FALSE,2.660228269845636
BLZF1,1.162,43.837,0,FALSE,FALSE,5.506694722181304
BMAL1,NA,NA,0,FALSE,FALSE,4.628747346878337
BMAL2,NA,NA,0,FALSE,FALSE,4.930643781319353
BMAL2-AS1,NA,NA,0,FALSE,FALSE,2.4040732802955116
BMERB1,0.82429,23.587,0,FALSE,FALSE,7.07189296092756
BMF,0.76998,22.029,0,FALSE,FALSE,1.4325958389780495
BMI1,0.40173,39.094,0,FALSE,FALSE,4.45527017723318
BMP1,0.66522,116.81,0,FALSE,FALSE,2.456400959981679
BMP2,0.21826,28.845,0,FALSE,FALSE,1.6478033933283078
BMP2K,0.77437,115.95,0,FALSE,FALSE,7.674282026158186
BMP3,0.85501,38.111,0,FALSE,FALSE,2.997696096805167
BMP5,0.69866,46.64,0,FALSE,FALSE,1.2445129268555704
BMP6,0.47134,54.099,0,FALSE,FALSE,3.2792628877661416
BMP7,0.47218,41.176,0,FALSE,FALSE,4.698762158449286
BMP8A,0.59521,36.771,0,FALSE,FALSE,1.3834861962692038
BMP8B,0.84074,30.33,0,FALSE,FALSE,1.0204505253041771
BMPER,0.66116,87.263,1,TRUE,FALSE,6.000131474018151
BMPR1A,0.19919,66.008,0,FALSE,FALSE,7.8007124455727235
BMPR1B,0.32915,59.07,0,FALSE,FALSE,6.857794428137175
BMPR2,0.39221,100.82,0,FALSE,FALSE,8.661870938436204
BMS1,0.48056,138.65,0,FALSE,FALSE,5.08428556274171
BMS1P1,NA,NA,0,FALSE,FALSE,5.409735277906394
BMS1P14,NA,NA,0,FALSE,FALSE,0.8037120871693846
BMT2,0.51447,40.175,0,FALSE,FALSE,6.9641987972202974
BMX,0.70629,59.236,0,FALSE,FALSE,0.6941034491518978
BNC1,0.21695,66.535,0,FALSE,FALSE,0.6009960634249754
BNC2,0.38066,76.346,0,FALSE,FALSE,5.962067987992092
BNIP1,1.2272,28.452,0,FALSE,FALSE,2.713346090289448
BNIP2,1.0953,43.403,0,FALSE,FALSE,4.910153325891921
BNIP3,1.0149,23.945,0,FALSE,FALSE,4.3568879228342325
BNIP3L,0.66535,25.494,0,FALSE,FALSE,6.575750100244227
BNIP5,1.1215,67.314,0,FALSE,FALSE,0.11922565268104171
BNIPL,0.93877,47.003,0,FALSE,FALSE,1.2493368424963949
BOC,0.82131,111.99,0,FALSE,FALSE,6.036743549404198
BOD1,1.16,15.696,0,FALSE,FALSE,4.127505606300668
BOD1L1,0.42745,240.71,0,FALSE,FALSE,6.5027149000135385
BOK,1.5859,18.325,0,FALSE,FALSE,2.17543668272052
BOK-AS1,NA,NA,0,FALSE,FALSE,1.1363821505886955
BOLA1,1.8068,6.5544,0,FALSE,FALSE,2.3891935973789966
BOLA2B,NA,NA,0,FALSE,FALSE,2.0947363781712696
BOLA3,0.99463,14.513,0,FALSE,FALSE,3.3285534256982063
BOLA3-DT,NA,NA,0,FALSE,FALSE,3.1412584346379178
BOLL,0.73311,44.448,0,FALSE,FALSE,0.40114326265234157
BOP1,0.81752,82.86,0,FALSE,FALSE,2.278618658398054
BORA,0.64618,55.831,0,FALSE,FALSE,3.2731216922146187
BORCS5,1.1541,22.094,0,FALSE,FALSE,5.409211505454318
BORCS6,1.1459,16.968,0,FALSE,FALSE,0.775366264720548
BORCS7,1.6615,17.492,0,FALSE,FALSE,3.8587067395484502
BORCS8,1.1078,18.657,0,FALSE,FALSE,2.695530383177232
BPGM,1.0713,21.56,0,FALSE,FALSE,2.7475182162707137
BPHL,1.1932,31.205,0,FALSE,FALSE,4.510332435529885
BPI,1.0608,57.552,0,FALSE,FALSE,0.3490999215187517
BPIFB1,0.82124,55.119,0,FALSE,FALSE,0.23977333082303404
BPIFC,1.2913,57.609,0,FALSE,FALSE,0.9160797063125302
BPNT1,1.0402,36.905,0,FALSE,FALSE,3.837646014796477
BPNT2,0.62129,29.306,0,FALSE,FALSE,5.062667520204963
BPTF,0.091261,292.48,0,FALSE,FALSE,8.336405321311629
BRAF,0.23234,104.59,0,FALSE,FALSE,8.20345228221269
BRAP,0.74055,73.356,0,FALSE,FALSE,5.117616995725904
BRAT1,1.2721,70.582,0,FALSE,FALSE,3.524940645192659
BRCA1,0.92759,173.66,0,FALSE,FALSE,4.261931780863834
BRCA2,0.82409,276.73,0,FALSE,FALSE,3.5447300724562174
BRCC3,0.82427,28.021,0,FALSE,FALSE,5.069506287412602
BRD1,0.31348,107.67,0,FALSE,FALSE,5.886314680289851
BRD2,0.29215,79.058,0,FALSE,FALSE,5.380323398700805
BRD3,0.38164,66.815,0,FALSE,FALSE,5.120097291895503
BRD3OS,NA,NA,0,FALSE,FALSE,3.036849081372868
BRD4,0.17102,142.09,0,FALSE,FALSE,6.143985490592664
BRD7,0.28135,82.093,0,FALSE,FALSE,6.218049364736521
BRD8,0.57368,143.12,0,FALSE,FALSE,5.366818913872047
BRD9,0.87289,68.663,0,FALSE,FALSE,5.822782267159206
BRDT,0.81743,113.86,0,FALSE,FALSE,0.9337487198497714
BRF1,0.8974,81.663,0,FALSE,FALSE,4.952495392279381
BRF2,0.95869,26.598,0,FALSE,FALSE,1.862392818380473
BRI3,0.92842,12.755,0,FALSE,FALSE,5.377867026903215
BRI3BP,0.83448,15.756,0,FALSE,FALSE,3.9863262948816534
BRICD5,2.2679,28.397,0,FALSE,FALSE,1.2694713138772893
BRINP1,0.34978,72.901,1,TRUE,FALSE,6.90911498572389
BRINP2,0.43717,69.173,0,FALSE,FALSE,5.517786570797295
BRINP3,0.39241,71.046,1,TRUE,FALSE,8.500164642496323
BRINP3-DT,NA,NA,0,FALSE,FALSE,1.978575883403988
BRIP1,0.87762,119.72,0,FALSE,FALSE,5.45115280218672
BRIX1,0.52513,43.983,0,FALSE,FALSE,3.6781967214585545
BRK1,1.1927,9.9294,0,FALSE,FALSE,5.185718438208842
BRME1,0.79501,52.625,0,FALSE,FALSE,3.881586812266768
BRMS1,0.8933,40.386,0,FALSE,FALSE,1.896216258809828
BRMS1L,0.64832,50.261,0,FALSE,FALSE,4.815947615946261
BROX,1.093,60.96,0,FALSE,FALSE,4.549253981469637
BRPF1,0.20088,114.98,0,FALSE,FALSE,2.3169116387148034
BRPF3,0.26173,101.98,0,FALSE,FALSE,4.448339180111463
BRPF3-AS1,NA,NA,0,FALSE,FALSE,3.089937016622877
BRSK1,0.29587,86.183,0,FALSE,FALSE,4.1307813981358565
BRSK2,0.33475,83.283,0,FALSE,FALSE,4.3123738323264105
BRWD1,0.39226,251.19,0,FALSE,FALSE,8.018530415497338
BRWD1-AS1,NA,NA,0,FALSE,FALSE,1.0893736928395024
BRWD1-AS2,NA,NA,0,FALSE,FALSE,0.6073241227971392
BRWD1-IT1,NA,NA,0,FALSE,FALSE,0.3270076819768304
BRWD3,0.11329,149.72,0,FALSE,FALSE,6.532623197207694
BSCL2,0.92647,57.42,0,FALSE,FALSE,4.791653200322893
BSDC1,0.70558,56.041,0,FALSE,FALSE,5.134315285833747
BSG,1.1293,43.101,0,FALSE,FALSE,4.775851632385432
BSG-AS1,NA,NA,0,FALSE,FALSE,0.8106717869628847
BSN,0.2684,264.78,0,FALSE,FALSE,5.281578137035591
BSN-DT,NA,NA,0,FALSE,FALSE,0.5550523757655313
BSPRY,1.1605,38.023,0,FALSE,FALSE,0.2446889861196161
BST1,1.5296,40.646,0,FALSE,FALSE,0.9838837948441692
BTAF1,0.21937,227.05,0,FALSE,FALSE,6.975445829844713
BTBD1,0.94232,48.036,0,FALSE,FALSE,5.60892616036225
BTBD10,0.56848,53.195,0,FALSE,FALSE,6.953483446056923
BTBD16,1.2023,67.376,0,FALSE,FALSE,0.8210104666901923
BTBD17,0.97649,36.945,0,FALSE,FALSE,1.7599274091308634
BTBD18,NA,NA,0,FALSE,FALSE,1.783473135078956
BTBD19,NA,NA,0,FALSE,FALSE,1.4229163146371777
BTBD2,0.52546,43.956,0,FALSE,FALSE,4.456911644636595
BTBD3,0.52602,41.608,0,FALSE,FALSE,5.526847129639133
BTBD3-AS1,NA,NA,0,FALSE,FALSE,2.688131791424504
BTBD6,1.0021,40.604,0,FALSE,FALSE,3.5061609944205583
BTBD7,0.49881,99.856,0,FALSE,FALSE,6.691987082334679
BTBD8,0.79136,162.86,0,FALSE,FALSE,6.191579649271621
BTBD9,0.96721,64.279,0,FALSE,FALSE,8.067690389610512
BTBD9-AS1,NA,NA,0,FALSE,FALSE,0.07046017511975558
BTC,1.1412,18.111,0,FALSE,FALSE,0.6291508865776942
BTD,1.1692,17.678,0,FALSE,FALSE,6.589728731748573
BTF3,0.81275,23.922,1,TRUE,FALSE,6.512670433567978
BTF3-DT,NA,NA,0,FALSE,FALSE,1.2763821913426583
BTF3L4,0.70634,16.766,0,FALSE,FALSE,6.054341772165967
BTG1,0.41497,15.172,0,FALSE,FALSE,6.318229257046784
BTG1-DT,NA,NA,0,FALSE,FALSE,2.9040413620708483
BTG2,1.2009,13.078,0,FALSE,FALSE,4.239263720533393
BTG3,0.35542,25.754,0,FALSE,FALSE,4.802251281549009
BTG3-AS1,NA,NA,0,FALSE,FALSE,1.9019882829900763
BTK,0.18311,57.415,0,FALSE,FALSE,2.223932337557692
BTLA,0.72961,24.955,0,FALSE,FALSE,0.3725614467189355
BTN1A1,1.0898,33.104,0,FALSE,FALSE,0.2111941406684188
BTN2A1,1.5435,34.466,0,FALSE,FALSE,4.099438609073801
BTN2A2,1.1411,34.653,0,FALSE,FALSE,1.5518668071342379
BTN2A3P,NA,NA,0,FALSE,FALSE,1.4569962518490318
BTN3A1,0.78422,43.04,0,FALSE,FALSE,3.884649430632884
BTN3A2,0.92834,37.612,0,FALSE,FALSE,1.7204682837529695
BTN3A3,1.1787,43.217,0,FALSE,FALSE,0.772241548992327
BTNL2,1.2578,46.762,0,FALSE,FALSE,2.707324469487441
BTNL9,1.2584,45.848,0,FALSE,FALSE,2.6253538014292612
BTRC,0.63532,85.507,0,FALSE,FALSE,7.751946949264191
BUB1,0.74474,135.23,0,FALSE,FALSE,3.6908126245126
BUB1B,0.747,137.74,0,FALSE,FALSE,3.6034666732026928
BUB3,0.78659,39.938,0,FALSE,FALSE,4.604370612382536
BUD13,0.95935,62.475,0,FALSE,FALSE,3.7176259771804907
BUD23,0.9637,46.971,0,FALSE,FALSE,4.059512282212225
BUD31,0.87845,17.878,0,FALSE,FALSE,3.82524173272468
BVES,0.98685,40.068,0,FALSE,FALSE,2.0786441050567985
BVES-AS1,NA,NA,0,FALSE,FALSE,1.757581354400649
BYSL,0.66599,45.407,0,FALSE,FALSE,1.7424988722427501
BZW1,0.14326,54.124,0,FALSE,FALSE,5.546548095053114
BZW1-AS1,NA,NA,0,FALSE,FALSE,0.3009776192118528
BZW2,0.61222,53.225,0,FALSE,FALSE,6.170166250990622
C10orf105,10.008,0.62905,0,FALSE,FALSE,0.5574233839734223
C10orf143,NA,NA,0,FALSE,FALSE,2.3386421309911514
C10orf67,2.087,35.644,0,FALSE,FALSE,1.5442933545181323
C10orf82,1.0859,21.27,0,FALSE,FALSE,0.7697553358357918
C10orf88,1.1551,34.232,0,FALSE,FALSE,4.441759167111702
C10orf90,1.1187,62.539,0,FALSE,FALSE,2.3100570811721015
C10orf95,NA,NA,0,FALSE,FALSE,0.8951038581271764
C10orf95-AS1,NA,NA,0,FALSE,FALSE,2.3446687487233344
C11orf16,1.1033,45.145,0,FALSE,FALSE,0.9758654314935451
C11orf24,1.4486,7.2576,0,FALSE,FALSE,2.328968193746035
C11orf42,1.2114,27.863,0,FALSE,FALSE,2.4226782497070083
C11orf54,1.1134,35.512,0,FALSE,FALSE,5.275174027143337
C11orf58,0.46294,22.709,0,FALSE,FALSE,7.030365864682045
C11orf65,1.4125,35.262,0,FALSE,FALSE,4.590929931868102
C11orf68,1.6625,4.6638,0,FALSE,FALSE,2.0438945634602836
C11orf71,NA,NA,0,FALSE,FALSE,1.9566936264901305
C11orf80,1.06,59.707,0,FALSE,FALSE,7.236655125496489
C11orf87,0.8425,9.2031,0,FALSE,FALSE,3.6836230050138763
C11orf96,1.5548,7.6169,0,FALSE,FALSE,3.201402746960442
C11orf98,1.2104,10.863,0,FALSE,FALSE,1.309758429405751
C12orf29,1.1703,37.704,0,FALSE,FALSE,3.7552638532743052
C12orf4,0.7544,74.99,0,FALSE,FALSE,5.5975850120672535
C12orf40,1.1709,62.59,0,FALSE,FALSE,5.2802840531188044
C12orf42,1.6167,21.598,1,TRUE,FALSE,3.494590646913757
C12orf42-AS1,NA,NA,0,FALSE,FALSE,0.4916231220127443
C12orf43,1.1237,20.555,0,FALSE,FALSE,3.2705423600200896
C12orf50,0.75316,61.612,0,FALSE,FALSE,0.8091384914655907
C12orf56,1.2373,69.912,0,FALSE,FALSE,1.9190496169959066
C12orf57,1.9367,11.301,1,TRUE,FALSE,6.258081572968618
C12orf60,NA,NA,0,FALSE,FALSE,2.3459218140608544
C12orf75,0.80295,11.4,0,FALSE,FALSE,4.582257630426571
C12orf76,1.7349,6.8259,0,FALSE,FALSE,4.584260023183794
C13orf42,NA,NA,0,FALSE,FALSE,0.4467417590446466
C13orf46,NA,NA,0,FALSE,FALSE,1.028883778647774
C14orf119,1.8845,13.531,0,FALSE,FALSE,2.677305278350167
C14orf132,2.0377,5.8117,0,FALSE,FALSE,4.761630954574312
C14orf178,NA,NA,0,FALSE,FALSE,0.817325175049286
C14orf180,1.4897,13.875,0,FALSE,FALSE,0.2223001851137664
C14orf28,1.4296,34.047,0,FALSE,FALSE,2.467228041525643
C14orf39,0.94665,85.573,0,FALSE,FALSE,0.3834668542176836
C14orf93,0.74054,44.002,0,FALSE,FALSE,3.175031846254752
C15orf32,NA,NA,0,FALSE,FALSE,0.5827172900646471
C15orf40,1.1294,13.906,0,FALSE,FALSE,4.65829988943559
C15orf48,1.7565,11.767,0,FALSE,FALSE,0.7450544214493194
C15orf61,1.4196,13.696,0,FALSE,FALSE,3.389782266531346
C16orf46,2.3994,5.4798,0,FALSE,FALSE,2.7116735865918256
C16orf74,2.6136,6.49,0,FALSE,FALSE,2.86827300524604
C16orf78,1.0207,27.315,0,FALSE,FALSE,0.447934165608945
C16orf86,1.296,21.512,0,FALSE,FALSE,0.8533273141859025
C16orf87,0.98354,21.015,0,FALSE,FALSE,5.124944933292712
C16orf89,1.7144,41.454,0,FALSE,FALSE,0.9371596352520138
C16orf92,1.5968,13.706,0,FALSE,FALSE,0.7391030228372726
C16orf95,1.6574,32.097,0,FALSE,FALSE,3.742777422161866
C16orf95-DT,NA,NA,0,FALSE,FALSE,0.6246741045239446
C16orf96,1.2229,103.62,0,FALSE,FALSE,1.3864826543636173
C17orf100,7.1339,0.66498,0,FALSE,FALSE,2.132868304510914
C17orf107,1.7738,8.8542,0,FALSE,FALSE,0.31300405122108715
C17orf113,0.90892,11.567,0,FALSE,FALSE,1.1168466033002034
C17orf114,NA,NA,0,FALSE,FALSE,1.2372256465657636
C17orf49,1.246,19.504,0,FALSE,FALSE,4.019678915807323
C17orf50,1.3735,17.692,0,FALSE,FALSE,0.851809406398077
C17orf58,1.4165,7.4219,0,FALSE,FALSE,3.209569410763762
C17orf67,1.7293,11.243,0,FALSE,FALSE,3.299589967188026
C17orf75,0.86734,49.557,0,FALSE,FALSE,3.810343068792242
C17orf78,1.1718,31.775,0,FALSE,FALSE,2.2290928663579095
C17orf80,0.87753,47.676,0,FALSE,FALSE,3.9905410777124035
C17orf97,3.3206,5.8551,0,FALSE,FALSE,2.8802706708727857
C17orf99,1.1809,22.603,0,FALSE,FALSE,0.4287916318020953
C18orf21,1.3094,21.291,0,FALSE,FALSE,3.446126319477742
C18orf25,0.70166,34.634,0,FALSE,FALSE,5.820875166987767
C18orf32,1.4202,7.4023,0,FALSE,FALSE,5.297481516304949
C18orf54,1.2621,49.26,0,FALSE,FALSE,4.022720598969718
C18orf63,0.84009,75.334,0,FALSE,FALSE,0.17360818705361497
